t,x,y,z,yaw,gps_x,gps_y,gps_z,imu_yaw,odo,min_lidar,moisture
29.088366508483887,9.275652419025795,14.364422938832524,-0.13178120733178839,4.33912992161159,9.2908961003711,14.365308732266593,-0.13933499491252477,4.350543373948464,74.02084122227001,7.200000000000004,0.8202570940344873
29.118503093719482,9.24173978157242,14.277826558879571,-0.1317290310354401,4.339129921753909,9.225363645728269,14.285861250632143,-0.13255337688768634,4.327178660728526,74.10950737548178,7.400000000000004,0.8202570940344873
29.149591207504272,9.208921100176507,14.194023610533863,-0.13168207236872662,4.339129921880136,9.212213672919534,14.180523485198899,-0.12173184660395156,4.3403536148064905,74.20728089088405,7.400000000000004,0.8202570940344873
29.180270433425903,9.175008462744447,14.107427230572563,-0.13163980956868448,4.339129922000044,9.157882496260786,14.097877089191613,-0.1441133174028645,4.347046616542245,74.30385371051831,7.600000000000004,0.8202570940344873
29.2104709148407,9.141095825321907,14.020830850607537,-0.13160177304864656,4.339129922109962,9.144094115892047,14.02490861598776,-0.14322289457777304,4.335030618269353,74.39853058748514,7.600000000000004,0.8202570940344873
29.24099612236023,9.107183187908092,13.934234470639092,-0.12750007864008014,4.339129922210735,9.098954643259614,13.894997343544773,-0.1294729041507885,4.344301902720976,74.49491905720546,7.600000000000004,0.7978389232234612
29.27234673500061,9.074364506547377,13.8504315222796,-0.12380855367237036,4.3391299223001525,9.043925358933894,13.833369417805649,-0.11634566895762091,4.348710244762351,74.5698217081881,7.600000000000004,0.7978389232234612
29.30278992652893,9.03935791310379,13.76104171069307,-0.12048618120143155,4.339129922387873,9.018459298913251,13.75029177138698,-0.12235184226809685,4.342963799893159,74.65325177144614,7.800000000000004,0.7978389232234612
29.334199905395508,9.00653923175673,13.67723876232823,-0.11749604597758662,4.339129922463074,9.030961437442476,13.665337460859474,-0.09939010238325695,4.35148003918113,74.77073250342109,7.800000000000004,0.7978389232234612
29.365076303482056,8.972626594370956,13.590642382348804,-0.11717799506094623,4.339129922534559,8.986478229101364,13.585081652836722,-0.11533086508862685,4.3408871983685335,74.83125695588112,8.000000000000004,0.7404039070348561
29.39569878578186,8.938713956990862,13.504046002367154,-0.11689174923596987,4.339129922600136,8.890055937809835,13.530814140638741,-0.11265509942266941,4.3310112592417,74.94824392722751,8.000000000000004,0.7404039070348561
29.426043272018433,8.905895275660166,13.420243053995906,-0.11663412799349115,4.339129922658359,8.926670218475296,13.410171644785326,-0.10923187172215389,4.354275755569084,75.02034406240863,8.200000000000003,0.7404039070348561
29.45697045326233,8.871982638289909,13.333646674010403,-0.11640226887526031,4.339129922713727,8.854386261040998,13.324813939459553,-0.11723503717419989,4.32831485554836,75.11289941475091,8.200000000000003,0.7404039070348561
29.486703872680664,8.839163956967974,13.249843725635722,-0.11619359566885255,4.3391299227629005,8.82470745511249,13.242353715636485,-0.12566182476010532,4.331592098418988,75.22343781832247,8.200000000000003,0.7404039070348561
29.51723551750183,8.805251319606025,13.163247345646967,-0.11600578978308557,4.339129922809674,8.79720892261289,13.159164788702618,-0.11376776900777417,4.321329166976183,75.31905295034673,8.400000000000002,0.7404039070348561
29.548388957977295,8.771338682247794,13.076650965656755,-0.11583676448589528,4.33912992285261,8.793286279512312,13.063038202260786,-0.10949146315602602,4.340583595721114,75.39180598156545,8.400000000000002,0.7404039070348561
29.579241037368774,8.737426044892977,12.990054585665206,-0.10928429537776797,4.339129922892029,8.745391920386849,13.013142854463327,-0.10668856237864432,4.346353516909121,75.50510159330993,8.600000000000001,0.7841539816547539
29.611013412475586,8.703513407541296,12.903458205672429,-0.1033870731804534,4.339129922928226,8.684360845652895,12.945573487809733,-0.10401269138900668,4.332426523455424,75.59798632100832,8.600000000000001,0.7841539816547539
29.64179539680481,8.669600770192492,12.816861825678526,-0.09807957320287028,4.339129922961468,8.658563098730509,12.811919763517547,-0.09946074761968567,4.342172662600967,75.69163557490573,8.8,0.7841539816547539
29.67195439338684,8.636782088889674,12.73305887729636,-0.09330282322304548,4.339129922991017,8.598066363764598,12.731565387029036,-0.1164482647810886,4.33827566600461,75.78241171730234,8.600000000000001,0.7841539816547539
29.70293354988098,8.602869451545866,12.6464624973005,-0.08900374824120316,4.339129923019148,8.5916551965092,12.650256246013512,-0.0887685431177133,4.341693401069302,75.85433024575244,8.600000000000001,0.7841539816547539
29.733662128448486,8.568956814204295,12.559866117303764,-0.08513458075754507,4.339129923044996,8.552994851277305,12.546182314207318,-0.08163835721419076,4.362197206466524,75.95507450266557,8.400000000000002,0.7841539816547539
29.76454472541809,8.535044176864782,12.473269737306223,-0.08165233002225279,4.339129923068749,8.543528151943258,12.444824576667388,-0.08829041826823648,4.339764223939651,76.04715537706419,8.400000000000002,0.7841539816547539
29.795921564102173,8.500037583484072,12.38387992569507,-0.07851830436048973,4.339129923091286,8.514826346711697,12.385321509907815,-0.08266790796761234,4.340847677368531,76.15351093132776,8.400000000000002,0.7841539816547539
29.82667589187622,8.46721890219128,12.300076977308976,-0.07569768126490299,4.339129923110653,8.453721453478105,12.336666646007576,-0.07742811561392397,4.336658769524933,76.2361582365371,8.600000000000001,0.7841539816547539
29.857254028320312,8.433306264856993,12.213480597309387,-0.07315912047887492,4.339129923129106,8.402118911480068,12.204376045138277,-0.08039681200349343,4.346533634722816,76.33326798392041,8.400000000000002,0.7841539816547539
29.888373136520386,8.400487583567124,12.129677648922149,-0.07087441577144965,4.33912992314553,8.429202455476378,12.101147392157808,-0.07343973801143337,4.329744317222142,76.41798383637257,8.400000000000002,0.7841539816547539
29.91852378845215,8.366574946235614,12.043081268921473,-0.06881818153476692,4.339129923161185,8.370406893721041,12.033092909613002,-0.07547731765754587,4.352247274490027,76.53063654368079,8.200000000000003,0.7841539816547539
29.948495149612427,8.333756264948224,11.959278320533263,-0.05854883636404716,4.339129923175122,8.322301405417148,11.97024619406079,-0.08994070531712794,4.344716303104189,76.58918295667546,8.200000000000003,0.6657748314090716
29.97986125946045,8.299843627619072,11.872681940531663,-0.04930642571039938,4.339129923188413,8.307526567417941,11.871025927195738,-0.050469972855561956,4.330130607987,76.69250610775265,8.000000000000004,0.6657748314090716
30.010629892349243,8.26593099029098,11.78608556052965,-0.04098825612211637,4.339129923200645,8.266031309751522,11.802508519245093,-0.04623454741776883,4.338137805111532,76.80024868665386,8.000000000000004,0.6657748314090716
30.04115867614746,8.233112309006644,11.702282612140245,-0.03350190349266167,4.339129923211542,8.224987968729335,11.692077991045313,-0.02252236294282326,4.343344218537362,76.87986139995755,7.800000000000004,0.6657748314090716
